@RELATION safe-tweets

@ATTRIBUTE verifiedUser 	 NUMERIC 
@ATTRIBUTE Profanity 	 NUMERIC 
@ATTRIBUTE Explicit 	 NUMERIC 
@ATTRIBUTE HateSpeech 	 NUMERIC 
@ATTRIBUTE hasPhoto 	 NUMERIC 
@ATTRIBUTE RetweetCount 	 NUMERIC 
@ATTRIBUTE class 	{Safe, Unsafe}

@DATA
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,1,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,2,Safe
0,1,3,0,0,1,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,1,Safe
0,0,3,0,1,37,Unsafe
0,2,8,0,1,6,Unsafe
0,2,8,0,1,7,Unsafe
0,2,8,0,1,6,Unsafe
0,2,8,0,1,9,Unsafe
0,2,8,0,1,20,Unsafe
0,0,5,0,1,48,Unsafe
0,2,8,0,1,19,Unsafe
0,2,8,0,1,8,Unsafe
0,2,8,0,1,5,Unsafe
0,2,8,0,1,10,Unsafe
0,2,8,0,1,9,Unsafe
0,2,8,0,1,10,Unsafe
0,2,8,0,1,6,Unsafe
0,2,8,0,1,4,Unsafe
0,2,8,0,1,11,Unsafe
0,2,8,0,1,11,Unsafe
0,2,8,0,1,7,Unsafe
0,2,8,0,1,2,Unsafe
0,2,8,0,1,4,Unsafe
0,0,1,0,0,1,Unsafe
0,0,0,0,0,0,Unsafe
0,1,3,0,0,2,Unsafe
0,1,2,0,0,2,Unsafe
0,0,1,0,0,1,Unsafe
0,0,1,0,0,1,Unsafe
0,1,4,0,0,1,Unsafe
0,0,0,0,0,1,Unsafe
0,0,0,0,0,1,Unsafe
0,1,2,0,0,1,Unsafe
0,1,4,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,1,0,0,0,0,Safe
0,0,2,0,0,2,Unsafe
0,0,0,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,6,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,4,0,0,0,Unsafe
0,0,0,0,0,13,Safe
0,0,0,0,0,27,Safe
0,0,1,0,0,10,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,68,Safe
0,0,0,0,0,35,Safe
0,0,0,0,0,27,Safe
0,0,0,0,0,49,Safe
0,0,0,0,0,33,Safe
0,0,0,0,0,7,Safe
0,1,0,0,0,18,Safe
0,0,0,0,0,18,Safe
0,0,1,0,0,6,Safe
0,0,0,0,0,55,Safe
0,0,0,0,0,29,Safe
0,0,0,0,0,14,Safe
0,0,0,0,0,112,Safe
0,0,0,0,0,29,Safe
0,0,0,0,0,115,Safe
0,0,1,0,0,31,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,2,0,0,Safe
0,0,0,0,0,0,Safe
0,1,6,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,3,0,0,0,Safe
0,0,2,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
1,1,6,2,0,48,Unsafe
1,0,0,0,0,34,Safe
1,0,0,0,0,12,Safe
1,0,0,0,0,23,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,27,Safe
1,0,0,0,1,6,Safe
1,0,0,0,1,5,Safe
1,0,0,0,1,11,Safe
1,0,0,0,1,2,Safe
1,0,0,0,1,11,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,5,Safe
1,0,1,0,0,108,Unsafe
1,0,0,0,0,6,Safe
1,0,2,0,0,1,Unsafe
1,0,0,0,0,3,Safe
1,0,0,0,0,48,Safe
1,0,0,0,0,6,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,1,2,Safe
0,1,6,0,0,1,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
1,0,0,0,0,77,Safe
1,0,0,0,0,89,Safe
1,0,0,0,0,81,Safe
1,0,0,0,0,65,Safe
1,0,0,0,0,19,Safe
1,0,0,0,0,102,Safe
1,0,0,0,0,23,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,217,Safe
1,0,0,0,0,144,Safe
1,0,0,0,0,44,Safe
1,0,0,0,0,573,Safe
1,0,0,0,0,521,Safe
1,0,0,0,0,62,Safe
1,0,0,0,0,28,Safe
1,0,0,0,0,63,Safe
1,0,0,0,0,41,Safe
1,0,0,0,0,33,Safe
1,0,0,0,0,145,Safe
1,0,0,0,0,21,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,750,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Safe
0,1,6,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,4,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,2,0,0,5,Unsafe
0,0,2,0,0,1,Unsafe
0,0,5,0,0,0,Unsafe
0,0,1,0,0,1,Unsafe
0,0,3,0,0,2,Unsafe
0,0,2,0,0,0,Unsafe
0,0,2,0,0,1,Unsafe
0,0,2,0,0,0,Unsafe
0,0,2,0,0,1,Unsafe
0,0,2,0,0,0,Unsafe
0,0,1,0,0,1,Unsafe
0,0,1,0,0,3,Unsafe
0,0,6,0,0,2,Unsafe
0,0,5,0,0,1,Unsafe
0,1,9,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,2,0,0,1,Unsafe
0,0,1,0,0,0,Unsafe
0,1,7,0,0,0,Unsafe
0,1,3,0,0,0,Unsafe
1,0,1,0,0,10,Safe
1,0,0,0,0,11,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,3,Safe
1,0,0,0,0,6,Safe
1,0,0,0,0,5,Safe
1,0,0,0,0,8,Safe
1,0,0,0,0,24,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,6,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,9,Safe
1,0,0,0,0,23,Safe
1,0,0,0,0,10,Safe
1,0,0,0,0,10,Safe
1,0,0,0,0,14,Safe
1,0,0,0,0,15,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,9809,Safe
1,0,0,0,0,158,Safe
1,0,0,0,0,164,Safe
1,0,0,0,0,649,Safe
1,0,0,0,0,1585,Safe
1,0,0,0,0,740,Safe
1,0,0,0,0,1679,Safe
1,0,0,0,0,74,Safe
1,0,1,0,0,9206,Safe
1,0,0,0,0,22967,Safe
1,0,0,0,0,4759,Safe
1,0,0,0,0,194,Safe
1,0,0,0,0,1475,Safe
1,0,0,0,0,6534,Safe
1,0,0,0,0,6361,Safe
1,0,0,0,0,1331,Safe
1,0,0,0,0,1771,Safe
1,0,0,0,0,1593,Safe
1,0,0,0,0,126,Safe
1,0,0,0,0,17,Safe
0,0,0,0,0,2,Unsafe
0,0,1,0,0,5,Unsafe
0,0,1,0,0,2,Unsafe
0,0,0,0,0,2,Unsafe
0,0,0,0,0,0,Unsafe
0,0,1,0,0,3,Unsafe
0,0,1,0,0,1,Unsafe
0,0,1,0,1,11,Unsafe
0,0,1,0,0,2,Unsafe
0,0,0,0,0,0,Safe
0,0,3,0,0,2,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Unsafe
0,0,1,0,0,4,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,3,Unsafe
0,0,1,0,0,1913,Unsafe
0,0,0,0,0,0,Unsafe
0,0,1,0,0,4,Safe
0,1,1,0,0,2,Unsafe
1,0,0,0,0,1,Safe
1,0,0,0,0,95,Safe
1,0,0,0,0,11,Safe
1,0,0,0,0,265,Safe
1,0,0,0,0,187,Safe
1,0,0,0,0,113,Safe
1,0,0,0,0,6,Safe
1,0,0,0,0,327,Safe
1,2,1,0,0,495,Safe
1,0,0,0,0,73,Safe
1,1,0,0,0,155,Safe
1,0,0,0,0,145,Safe
1,0,0,0,0,243,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,601,Safe
1,0,0,0,0,226,Safe
1,0,0,0,0,335,Safe
1,0,0,0,0,27,Safe
1,0,0,0,0,211,Safe
1,0,0,0,0,345,Safe
0,2,16,0,0,0,Unsafe
0,2,9,2,0,0,Unsafe
0,2,5,0,0,0,Unsafe
0,1,4,0,0,0,Unsafe
0,0,4,0,0,0,Unsafe
0,1,5,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,3,20,0,0,1,Unsafe
0,2,6,0,0,1,Unsafe
0,1,6,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,1,0,0,1,Unsafe
0,0,0,0,0,0,Unsafe
0,1,9,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,2,0,0,1,Unsafe
0,1,5,0,0,0,Unsafe
0,1,4,0,1,4,Unsafe
1,0,0,0,0,194,Safe
1,0,0,0,0,84,Safe
1,0,0,0,0,38,Safe
1,0,0,0,0,43,Safe
1,0,0,0,0,30,Safe
1,0,0,0,0,8,Safe
1,0,0,0,0,75,Safe
1,0,0,0,0,106,Safe
1,0,0,0,0,43,Safe
1,0,0,0,0,73,Safe
1,0,0,0,0,180,Safe
1,0,0,0,0,194,Safe
1,0,0,0,0,30,Safe
1,0,0,0,0,35,Safe
1,0,0,0,0,60,Safe
1,0,0,0,0,329,Safe
1,0,0,0,0,54,Safe
1,0,0,0,0,173,Safe
1,0,0,0,0,144,Safe
1,0,0,0,0,40,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,1,6,0,0,1,Unsafe
0,0,1,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,0,0,0,1,Safe
0,1,7,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
1,0,0,0,0,5,Safe
1,0,0,0,0,4,Safe
1,3,1,2,0,11,Safe
1,0,0,0,0,42766,Safe
1,0,0,0,0,7,Safe
1,0,0,0,0,18,Safe
1,0,0,0,0,25,Safe
1,0,2,0,0,4,Unsafe
1,0,0,0,0,4,Safe
1,0,0,0,0,3,Safe
1,0,0,0,0,3,Safe
1,1,6,0,0,27,Safe
1,0,0,0,1,47,Safe
1,0,0,0,0,9,Safe
1,0,0,0,0,8,Safe
1,0,0,0,0,13,Safe
1,0,0,0,0,5,Safe
1,0,0,0,0,5,Safe
1,0,0,0,0,3,Safe
0,0,0,0,0,40,Safe
0,0,0,0,0,25,Safe
0,0,0,0,0,84,Safe
0,0,0,0,0,177,Safe
0,0,0,0,0,121,Safe
0,0,0,0,0,105,Safe
0,0,1,0,0,33,Safe
0,0,0,0,0,224,Safe
0,0,1,0,0,37,Safe
0,0,0,0,0,468,Safe
0,0,1,0,0,103,Safe
0,0,0,0,0,322,Safe
0,0,1,0,0,146,Safe
0,0,1,0,0,32,Safe
0,0,0,0,0,97,Safe
0,0,0,0,0,15,Safe
0,0,0,0,0,40,Safe
0,0,0,0,0,230,Safe
0,0,0,0,0,299,Safe
0,0,0,0,0,133,Safe
0,0,4,0,0,228,Safe
0,0,1,0,0,16,Safe
0,0,1,0,0,36,Safe
0,1,3,0,0,112,Safe
0,1,3,0,0,250,Safe
0,0,1,0,0,10,Unsafe
0,0,1,0,0,5,Unsafe
0,1,6,0,0,160,Safe
0,1,3,0,0,183,Safe
0,0,3,0,0,8,Unsafe
0,0,1,0,0,77,Safe
0,0,1,0,0,16,Safe
0,0,2,0,0,98,Unsafe
0,0,1,0,0,375,Safe
0,0,1,0,0,228,Safe
0,0,1,0,0,9,Safe
0,0,2,0,0,151,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,1,0,0,1,Unsafe
0,0,0,0,1,517,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,6,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,1,16,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,2,Safe
1,0,0,0,0,170,Safe
1,0,0,0,0,1893,Safe
1,0,0,0,0,4404,Safe
1,0,0,0,0,51,Safe
1,0,0,0,0,37,Safe
1,0,0,0,0,20,Safe
1,0,0,0,0,25,Safe
1,0,0,0,0,73,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,45,Safe
1,0,0,0,0,87,Safe
1,0,0,0,0,33,Safe
1,0,0,0,0,4,Safe
1,0,0,0,0,3,Safe
1,0,0,0,0,310,Safe
1,0,0,0,0,11,Safe
1,0,0,0,0,45,Safe
1,0,0,0,0,31,Safe
1,0,0,0,0,63,Safe
1,0,0,0,0,7,Safe
0,0,0,0,0,15,Safe
0,1,6,0,0,4,Unsafe
0,0,0,0,0,1,Safe
0,1,6,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,8,Safe
0,0,0,0,0,14,Unsafe
0,0,0,0,0,18,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,10,Safe
0,0,0,0,0,5,Safe
0,0,0,0,0,20168,Safe
0,0,0,0,0,140,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,3846,Safe
0,0,0,0,0,657,Safe
0,0,0,0,1,32,Unsafe
0,0,0,0,1,433,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1383,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,162,Safe
0,0,0,0,0,14668,Safe
0,0,0,2,0,0,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,235,Safe
0,0,0,0,0,19,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,42767,Safe
0,0,0,0,0,375,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,144,Safe
0,2,0,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,1,0,0,24,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,1,1,Safe
0,0,0,0,0,71,Safe
0,0,0,0,0,1,Safe
0,0,1,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,16,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,2,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,1,6,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
1,0,0,0,0,5,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,148,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,1,89,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,1,0,0,0,1,Unsafe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,1,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,0,Safe
1,0,0,0,0,1,Safe
0,0,3,0,0,1,Unsafe
0,0,2,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,8,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,2,0,0,3,Safe
0,0,2,0,0,1,Safe
0,0,2,0,0,1,Safe
1,0,0,0,0,46,Safe
1,0,0,0,0,264,Safe
1,0,0,0,0,15,Safe
1,0,0,0,0,212,Safe
1,0,0,0,0,131,Safe
1,0,0,0,0,163,Safe
1,0,0,0,0,2799,Safe
1,0,0,0,0,111,Safe
1,0,0,0,0,993,Safe
1,0,0,0,0,770,Safe
1,0,0,0,0,668,Safe
1,0,0,0,0,1747,Safe
1,0,0,0,0,190,Safe
1,0,0,0,0,1090,Safe
1,0,0,0,0,21,Safe
1,0,0,0,0,246,Safe
1,0,0,0,0,3934,Safe
1,0,0,0,0,22,Safe
1,0,0,0,0,197,Safe
1,0,0,0,0,554,Safe
0,0,0,0,1,0,Safe
0,0,0,0,1,5,Safe
0,0,0,0,1,0,Safe
0,0,0,0,1,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,4,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,30,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,1,3,0,1,6,Unsafe
0,0,1,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,1,3,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,1,3,0,1,2,Unsafe
0,0,3,0,0,7,Unsafe
0,0,5,0,1,18,Unsafe
0,0,2,0,1,9,Unsafe
0,0,2,0,0,1,Unsafe
0,0,2,0,0,2,Unsafe
0,1,3,0,0,1,Unsafe
0,0,6,0,1,21,Unsafe
0,1,4,0,1,7,Unsafe
0,0,2,0,0,1,Unsafe
0,0,0,0,0,71,Unsafe
0,0,0,0,0,2,Unsafe
0,0,0,0,0,139,Safe
0,0,0,0,0,121,Unsafe
0,1,1,0,0,3,Unsafe
0,0,0,0,0,1,Safe
0,0,1,0,1,6,Unsafe
0,0,0,0,1,3,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,2,Safe
0,0,2,0,0,2,Unsafe
0,0,0,0,0,3,Safe
0,0,0,0,0,26,Unsafe
0,0,0,0,1,1,Unsafe
0,0,1,0,0,0,Unsafe
0,0,0,0,1,383,Unsafe
0,0,3,0,0,0,Unsafe
0,0,2,0,0,3,Unsafe
0,0,0,0,0,55,Safe
0,0,0,0,0,2,Safe
0,1,7,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,4,0,0,1,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,1,Unsafe
0,0,2,0,0,1,Unsafe
0,0,1,0,0,1,Unsafe
0,0,2,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,2,0,0,1,Unsafe
0,0,4,0,0,1,Unsafe
0,0,1,0,0,0,Safe
0,0,2,2,0,1,Unsafe
0,1,2,0,0,1,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Safe
0,1,2,0,0,0,Unsafe
0,1,2,2,0,1,Unsafe
0,0,0,0,0,2,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,6,Safe
0,0,0,0,0,1,Safe
0,0,0,0,1,3,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Safe
0,0,0,0,1,12,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,4,Safe
0,0,0,0,1,11,Unsafe
0,0,1,0,0,5,Unsafe
0,0,0,0,1,12,Unsafe
0,0,0,0,0,0,Safe
0,0,0,2,0,0,Safe
0,0,1,0,0,1,Unsafe
0,0,0,0,0,0,Safe
0,0,2,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,1,0,0,0,0,Safe
0,2,1,0,0,2415,Unsafe
0,1,3,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,1,6,0,0,113,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,4,Safe
0,0,0,0,0,17,Safe
0,0,0,0,0,10,Safe
0,0,0,0,0,12,Safe
0,0,0,0,0,9,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,15,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,30,Safe
0,0,0,0,0,4,Safe
0,0,0,0,0,18,Safe
0,0,0,0,0,54,Safe
0,0,0,0,0,32,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,15,Safe
0,0,0,0,0,9,Safe
0,0,0,0,0,4,Unsafe
0,1,6,0,0,1,Unsafe
0,1,2,0,0,1,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,771,Safe
0,0,0,0,1,84,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,3,Safe
0,0,0,2,0,8,Unsafe
0,0,0,0,0,1,Safe
0,2,0,0,0,2,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,0,Safe
0,0,3,0,0,0,Unsafe
0,0,1,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,1,8,0,0,18,Unsafe
0,0,0,0,0,89,Safe
0,0,0,0,0,76,Safe
0,1,2,0,0,34,Unsafe
0,2,0,0,0,19,Safe
0,0,0,0,0,1,Safe
0,0,0,0,0,27,Safe
0,0,0,0,0,24,Safe
0,4,1,2,0,60,Unsafe
0,0,0,0,0,18,Unsafe
0,0,0,0,0,48,Safe
0,0,0,0,0,40,Safe
0,0,0,0,0,51,Safe
0,1,0,0,0,0,Safe
0,1,2,0,0,17,Unsafe
0,0,0,0,0,15,Safe
0,0,0,0,0,26,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,3,0,0,0,Unsafe
0,0,5,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,0,0,0,0,Safe
0,0,1,0,0,2,Unsafe
0,0,3,0,0,1,Unsafe
0,0,3,0,0,17,Unsafe
0,0,0,0,0,30,Unsafe
0,0,0,0,1,36,Unsafe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,1,1,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,2,0,0,0,Unsafe
0,0,3,0,0,0,Unsafe
0,0,5,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,0,1,0,0,1,Unsafe
0,0,0,0,0,1,Unsafe
0,0,5,2,0,0,Unsafe
0,0,1,0,0,0,Unsafe
0,0,0,0,0,0,Unsafe
0,1,2,0,0,1,Safe
0,1,2,0,0,2,Unsafe
0,1,2,0,0,4,Unsafe
0,1,2,0,0,1,Unsafe
0,1,2,0,0,3,Unsafe
0,1,2,0,0,1,Unsafe
0,1,2,0,0,3,Unsafe
0,3,7,0,0,3,Unsafe
0,1,2,0,0,3,Unsafe
0,1,2,0,0,1,Safe
0,1,2,0,0,0,Safe
0,1,2,0,0,0,Safe
0,1,2,0,1,13,Unsafe
0,1,2,0,0,1,Safe
0,1,3,0,0,1,Unsafe
0,1,3,0,0,3,Unsafe
0,0,0,0,0,1,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,6,Safe
0,0,0,0,0,5,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,7,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,2,Safe
0,0,0,0,0,3,Safe
0,0,0,0,0,0,Safe
0,0,0,0,0,1,Safe
